31,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
31,30,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,30,30,30
31,20,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,18,30,30
20,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,26,18,30
28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,26,29
54,54,54,54,54,54,54,54,54,54,54,54,54,42,44,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
12,54,54,54,54,54,54,54,54,54,54,54,54,58,60,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,42,44,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,58,60,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,42,44,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,58,60,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,42,43,43,44,54,54,54,54,54,54,54,54,42,44,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,42,40,40,52,54,54,54,54,54,54,54,54,58,60,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,50,40,40,52,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,50,40,40,52,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,58,59,59,60,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,42,44,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,58,60,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,42,44,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,58,60,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,42,44,54,54,54,54,54,54,54,42,44,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,58,60,54,54,54,54,54,54,54,58,60,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,10,30
30,12,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,10,30,30
30,30,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,30,30,30
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
