35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
35,17,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
35,16,45,46,46,46,46,47,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,45
35,16,53,42,43,43,44,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53
35,16,53,50,17,1,52,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,61
35,16,53,50,25,4,52,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,17,2
35,16,53,58,59,59,60,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,61,62,62,62,62,63,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,45,46,47,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,53,54,55,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,61,62,63,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,45,46,46,46,47,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,16,35
35,16,35,53,42,43,44,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,45,46,46,46,47,16,35
35,16,35,53,50,41,52,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,42,43,44,55,16,35
35,16,35,53,58,59,60,55,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,50,40,52,55,16,35
35,16,35,61,62,62,62,63,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,53,58,59,60,55,16,35
35,16,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,61,62,62,62,63,16,35
35,25,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,35
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
