31,18,38,38,38,38,38,38,38,38,38,38,38,30,30,30,30,38,38,38,38,38,38,38,38,38,38,38,38,38,20,29
31,26,27,27,27,27,27,27,27,27,27,27,27,18,30,30,20,27,27,27,27,27,27,27,27,27,27,27,27,27,28,29
31,54,54,54,54,54,54,54,54,54,54,54,54,18,30,30,20,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,42,43,43,43,43,44,54,54,54,18,30,30,20,54,54,42,43,44,54,54,54,54,54,54,54,54,54,29
31,54,54,54,50,51,51,51,51,52,54,54,54,18,30,30,20,54,54,50,51,52,54,54,54,54,54,54,54,54,54,29
31,54,54,54,58,59,59,59,59,60,54,54,54,18,30,30,20,54,54,58,59,60,54,54,54,54,42,43,44,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,18,30,30,20,54,54,54,54,54,54,54,54,54,50,51,52,54,54,29
20,54,54,10,11,11,11,11,11,12,54,54,54,18,38,38,20,54,54,54,54,54,54,54,54,54,58,59,60,54,54,29
28,54,54,18,38,38,38,38,38,20,54,54,54,26,38,38,28,54,54,54,54,54,54,54,54,54,10,11,11,11,12,29
54,54,54,26,27,27,27,27,27,28,54,54,54,54,27,27,54,54,54,54,42,43,44,54,54,54,18,38,38,38,20,29
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,50,51,52,54,54,54,26,27,27,27,28,29
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,58,59,60,54,54,54,54,54,54,54,54,29
12,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,42,43,44,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,18
31,54,54,54,54,50,51,52,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,26
31,54,54,54,54,58,59,60,54,54,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,54,54,54,54
31,54,54,54,54,54,54,54,54,54,18,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,20,54,54,54,54
31,10,11,11,12,54,54,54,54,54,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,54,54,54,10
31,18,38,38,20,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,26,27,27,28,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,42,43,44,54,54,54,54,29
31,54,54,54,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,54,50,51,52,54,54,54,54,29
31,54,54,54,18,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,20,54,58,59,60,54,54,54,54,29
31,54,54,54,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
31,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,29
30,11,11,11,11,11,11,11,11,11,12,54,54,54,54,54,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,30
30,30,30,30,30,30,30,30,30,30,31,54,54,54,54,54,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,31,54,54,54,54,54,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,31,42,43,43,43,44,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,30,30,30,30,30,31,50,51,51,51,52,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
